"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Electronic","k?d","Distance","22rR4BenmUYZUOMovJXwge",43,0.0772,0.578,222426,0.794,7.54e-05,"C",0.113,-3.642,"Major",0.0552,110.034,"4/4",0.336
"Soundtrack","Trevor Morris","Adamant Fortress","36E9rXzGLxYphIFjZrz3oT",33,0.105,0.0886,256013,0.578,0.871,"F#",0.0997,-13.269,"Minor",0.0407,55.491,"4/4",0.153
"Classical","Pyotr Ilyich Tchaikovsky","Valse-scherzo, Op. 34","33pwJukENalJU79xKkldrf",32,0.981,0.399,337893,0.118,0.579,"C",0.161,-19.047,"Major",0.0522,83.913,"4/4",0.207
"Alternative","Cold War Kids","Miracle Mile","4RvmQ5qbP5PxgJD0BN4EZK",57,0.00986,0.348,180133,0.869,0.543,"D",0.414,-3.116,"Major",0.0725,142.927,"4/4",0.3
"Ska","Screeching Weasel","Supermarket Fantasy","4NApNFTBw3LJhtX1IQGPWR",29,0.00268,0.185,90437,0.968,0.134,"G#",0.0645,-4.311,"Major",0.121,197.171,"4/4",0.789
"Movie","Mozart Opera Rock","Si je défaille","23xLEM4KxuS9mBY1rJgKO5",32,0.592,0.615,188147,0.48,0.000137,"A",0.0935,-6.469,"Minor",0.0269,121.961,"4/4",0.204
"Opera","Adolphe Adam","Giselle (1996 Digital Remaster), Act I, No.5, Peasant pas de deux (Burgmuller): Giselle's Variation","5f0Q3pcrmTc0548NrV1Mao",9,0.971,0.209,117507,0.136,0.524,"E",0.339,-17.791,"Major",0.0448,80.779,"4/4",0.113
"Movie","The Mouseketeers","Mickey Mouse March - From ""The Mickey Mouse Club TV Show""","3RSIUYQxsC6lAE76ctBVku",41,0.851,0.703,161173,0.609,0.000515,"D#",0.525,-13.788,"Major",0.275,130.957,"4/4",0.846
"Children’s Music","Breaking Benjamin","Forget It","2lVLgsRENLhr7lCq88udyX",53,0.0367,0.627,216987,0.688,0.00979,"G#",0.131,-6.765,"Major",0.0348,119.987,"4/4",0.332
"Folk","Mandolin Orange","Like You Used To","4T8eiSZD8b1efjIjNkcnSI",48,0.85,0.638,277827,0.374,0.0189,"C",0.125,-14.052,"Major",0.0308,86.014,"4/4",0.502
"Rap","The-Dream","Falsetto","2P1e3xpjDhYFqOFeu8IWzS",56,0.152,0.728,271173,0.557,2.27e-05,"C",0.113,-4.467,"Major",0.0317,131.018,"4/4",0.512
"Country","Gloriana","Wild At Heart","0As5NstLxpNgAowtusWsnb",46,0.0183,0.583,223573,0.859,0,"G",0.0928,-4.009,"Major",0.0389,97.998,"4/4",0.772
"Classical","Wolfgang Amadeus Mozart","Die Zauberflöte, K. 620, Act II Scene 9: Pa-pa-pa- Papagena! (Pamina, Papageno)","0ZlFWZnxx7ZWO0QqGqGbGc",20,0.978,0.576,143080,0.245,0.461,"D",0.077,-18.124,"Major",0.0456,116.835,"4/4",0.39
"R&B","K CAMP","Blessing","49ONd7q61KYjSZE0A8gtCW",51,0.325,0.612,168947,0.389,4.23e-05,"A",0.236,-10.69,"Minor",0.0666,126.005,"4/4",0.212
"Reggaeton","Guaco","Pa´ti","4iTjyL2juWMK5wzdQKB3YJ",25,0.0187,0.685,209413,0.937,1.37e-06,"E",0.159,-4.062,"Major",0.0628,92.49,"4/4",0.866
"Rock","William Michael Morgan","Talking to a Girl","0V69ok9ziCQi9EHlxLiUw0",53,0.101,0.63,224960,0.598,0.0058,"A#",0.165,-6.293,"Major",0.0273,144.013,"4/4",0.262
"R&B","Smino","Ballet (feat. Bari)","3WqIidZMUPzEejbre4RVDa",47,0.483,0.825,266933,0.537,0,"G",0.411,-9.245,"Major",0.423,124.031,"4/4",0.596
"Reggae","Sticky Fingers","Rum Rage","5uBK8Ap1BCEc4GgMcEjeic",67,0.873,0.594,252300,0.273,0,"F",0.0895,-9.402,"Major",0.0291,131.851,"4/4",0.362
"Classical","Alexander Scriabin","Etude in C-Sharp Minor, Op. 42, No. 5","0mal0d1xYVQ4fc96EgPRQI",34,0.988,0.352,174973,0.38,0.882,"A",0.103,-14.878,"Major",0.0404,130.423,"3/4",0.0397
"Country","Rascal Flatts","DJ Tonight","7MfjEJUoVDLgFTHFBvxjOI",36,0.0511,0.716,227813,0.678,0,"F#",0.0705,-5.262,"Major",0.0303,121.006,"4/4",0.511
"Movie","Bruce Broughton","Message Montage - From ""The Rescuers Down Under""/Score","4sY8r3Y41UAxsKzeNXWv5S",13,0.839,0.358,169480,0.158,0.614,"G",0.154,-19.268,"Major",0.0349,83.634,"4/4",0.158
"Movie","Richard M. Sherman","Caprice","0kPobqZpi2ugviyclgypBM",0,0.987,0.395,177693,0.29,0.899,"F#",0.115,-11.23,"Major",0.0484,82.285,"4/4",0.469
"Blues","Josh Wilson","Dream Small","3tIosTCaD7OxaqMmNMqK39",58,0.0711,0.654,206627,0.815,2.53e-06,"G",0.133,-5.524,"Major",0.0377,120.048,"4/4",0.301
"Rap","Jhene Aiko","Hello Ego","2kt06ZsD735FYBZO8yAAQs",57,0.147,0.692,228133,0.463,0,"C",0.22,-9.506,"Major",0.0928,119.851,"4/4",0.432
"Soundtrack","Jóhann Jóhannsson","By The Roes, And By The Hinds Of The Field","3l8h6urWQ8SxZINH323Zc7",41,0.819,0.159,158933,0.175,0.933,"G#",0.107,-19.99,"Major",0.047,181.043,"4/4",0.114
"Alternative","Leeland","Majesty","62U9SPNDUlNdhsqQ4aWZmm",52,0.00278,0.404,305880,0.649,8.85e-06,"D",0.191,-5.299,"Major",0.0285,77.064,"4/4",0.194
"Alternative","Smino","KLINK","6tdAmfHEd4cXEkNbCMgOP9",60,0.137,0.782,182000,0.614,0,"A",0.334,-6.838,"Minor",0.362,129.028,"4/4",0.794
"Jazz","The Emotions","Flowers","3zJ7TxGvfjwwyyWwqkd48n",43,0.703,0.711,268027,0.369,0.00315,"C#",0.172,-16.261,"Major",0.0471,110.196,"4/4",0.91
"Children’s Music","Fuel","Falls On Me","1t6n18rlXyic8yohYQ1UGY",48,9.7e-05,0.327,254347,0.793,0.239,"A",0.107,-6.484,"Minor",0.0367,164.262,"4/4",0.174
"Soul","XYLØ","Freak","6FXlU48nPGYZ3i4Jrmm3vQ",45,0.0151,0.72,201761,0.857,2.19e-05,"G#",0.356,-2.273,"Major",0.0512,127.997,"4/4",0.761
"Rock","Stevie Ray Vaughan","Life by the Drop","4baw6m9OhZ1W8fPqWinZ3L",51,0.805,0.663,147200,0.204,1.42e-05,"F#",0.0717,-9.921,"Minor",0.0358,95.963,"4/4",0.52
"Folk","Car Seat Headrest","Cosmic Hero","38zlEhdgHFt5YGZHZvHi1Y",45,0.0765,0.591,511533,0.48,0.582,"C",0.0787,-7.455,"Major",0.0343,117.079,"4/4",0.154
"World","Jon Hopkins","Vessel - Four Tet Remix","5cnsVDJVlIbmo8tunzno3z",20,0.0863,0.475,444560,0.652,0.94,"G#",0.292,-11.193,"Major",0.0564,135.551,"4/4",0.461
"Country","Loretta Lynn","Blue Kentucky Girl","0BD9I8rnTQC43yNwEuaHSL",42,0.71,0.714,160627,0.346,0.00232,"B",0.0998,-11.666,"Major",0.0371,113.264,"4/4",0.57
"Pop","BTS","Anpanman","4lRwa7PKcGIuJMwtPIYKdy",71,0.0237,0.813,232966,0.875,0,"C#",0.288,-2.92,"Minor",0.0918,99.004,"4/4",0.756
"Rock","Yellowcard","Breathing","0DxN6Ywom8nnndyQXdSBPy",59,3.5e-05,0.382,218707,0.932,0,"E",0.243,-3.726,"Minor",0.0716,179.581,"4/4",0.57
"Reggaeton","Gotay ""El Autentiko""","Dice Que Me Quiere Ver","3NKSoOdn4uKES1ocqJab2E",27,0.11,0.664,201290,0.748,0.00126,"C#",0.185,-9.723,"Minor",0.0423,93,"4/4",0.891
"Rap","Kanye West","30 Hours","2CHmgtK8OCL28WtIK96u4N",63,0.032,0.822,323303,0.813,0,"G",0.107,-6.736,"Major",0.291,95.122,"4/4",0.357
"Pop","OneRepublic","Rich Love (with Seeb)","7dOeiXeTSfA1ixaYmQcWu7",74,0.167,0.401,201257,0.872,0,"C#",0.362,-3.641,"Minor",0.314,104.592,"4/4",0.472
"Folk","Van Morrison","Real Real Gone","4pGWgMDgwUQiKOHBUJquKd",55,0.382,0.702,220920,0.846,0.306,"G",0.187,-6.555,"Major",0.0296,142.433,"4/4",0.949
"Alternative","Buckcherry","Sorry","0EbnUc05YEKhZRKgbrZWpq",58,0.0315,0.54,228387,0.773,0,"D",0.176,-3.627,"Major",0.0288,130.952,"4/4",0.381
"Comedy","Lewis Black","Dick Cheney","3Z1DpneLfz4rQeu120KJyk",15,0.992,0.592,219653,0.176,0.0783,"E",0.321,-20.276,"Minor",0.941,81.076,"4/4",0.527
"R&B","BANKS","And I Drove You Crazy","6kRblaZ5a4V76t7Wd5h9qc",43,0.0439,0.373,271480,0.334,4.03e-05,"G",0.136,-12.377,"Minor",0.0434,120.854,"4/4",0.0394
"Reggae","Aaron Kamm and the One Drops","Feel Alright","5MYn5prmrnC4bzwH1YksPh",21,0.0106,0.84,199160,0.609,0,"G#",0.299,-8.657,"Major",0.127,106.036,"4/4",0.94
"Soundtrack","Alan Silvestri","Where Heaven Ends","2byBJ4bFeFPpSOgJnR6b8a",34,0.592,0.212,92240,0.0107,0.72,"G",0.213,-38.358,"Minor",0.0416,66.094,"4/4",0.04
"Children’s Music","Lewis Del Mar","Such Small Scenes","1PBp3M4Dh1TO0D6kgL8GqA",56,0.107,0.598,138173,0.841,8.22e-05,"F",0.154,-6.652,"Minor",0.0563,116.077,"4/4",0.367
"R&B","Timbaland","Give It To Me","0wbDgMuAoy7O7pL3a69uZx",54,0.17,0.973,234027,0.723,0.000282,"G#",0.0863,-4.017,"Major",0.0569,110.625,"4/4",0.751
"Rock","Imagine Dragons","Bullet In A Gun","3R4Xk37WTagjzODMNEQLvs",71,0.16,0.816,204853,0.735,0.000108,"G#",0.0665,-5.49,"Major",0.0539,130.029,"4/4",0.476
"Dance","Poolside","Harvest Moon","35U4PXL3W3XIkAjEUdhr36",63,0.288,0.782,368784,0.622,0.53,"D",0.58,-5.832,"Major",0.0411,106.022,"4/4",0.921
"Country","Zac Brown Band","Remedy","7xvBjSznydntipiNDKOh32",51,0.0894,0.612,231267,0.735,0,"D#",0.115,-5.305,"Major",0.038,93.015,"4/4",0.298
"Reggae","Dub Inc.","Maché bécif","2GJSKtIC8zUXJtTLu3mMgr",51,0.209,0.838,347987,0.544,0,"C",0.273,-7.299,"Major",0.0986,92.016,"4/4",0.544
"Anime","The Story So Far","High Regard","4nzZ4QWnSt8I3MJ39UfXdN",48,0.000849,0.443,231653,0.996,0.002,"G",0.353,-2.994,"Major",0.0823,157.99,"4/4",0.437
"Alternative","St. Lucia","Dancing On Glass","0aersVHlGGXcHeRvHtuaSt",62,0.0189,0.564,246333,0.945,0,"C#",0.359,-4.705,"Major",0.0493,101.003,"4/4",0.399
"Indie","Yoke Lore","Goodpain","5sn9PhscWVvZF65yvltalv",59,0.00343,0.664,261986,0.666,0.000104,"C",0.068,-5.116,"Major",0.0275,96.992,"4/4",0.364
"Anime","Incubus","State Of The Art","7mVIEjxqffN2F1Q3NUHKPG",50,0.000909,0.487,226947,0.849,0,"A#",0.173,-3.969,"Minor",0.0384,90.959,"4/4",0.155
"Opera","Jean-Philippe Rameau","Les Indes galantes, Nouvelle Entrée, Scène 6: Danse du Grand Calumet de la Paix (Danse des Sauvages)","4GCrxw5njHp4820mlsTxow",15,0.971,0.448,121600,0.0394,0.133,"F#",0.174,-29.124,"Minor",0.0453,79.174,"4/4",0.569
"Comedy","Frank Caliendo","Madden & summerall","216Mx8bQTsunizzqpd2VmE",9,0.639,0.637,168213,0.579,0,"C#",0.739,-9.725,"Major",0.954,75.109,"1/4",0.592
"Comedy","Chris Rock","Black Mall","7kDAX9pjRULeHb67vhFuKg",31,0.835,0.726,226250,0.442,0,"C",0.779,-12.174,"Major",0.959,56.591,"4/4",0.489
"Electronic","Wooli","Lucy in the Sky (feat. Delaney Kai)","4feh4n8m3fHkn4KHpeKP39",38,0.00171,0.267,294400,0.824,0.123,"C#",0.0724,-5.236,"Minor",0.0447,149.919,"4/4",0.144
"Movie","Martin & les fées","Du soleil à ma vie (par Paul Ventimila)","5TIHtEZFiUVPeYFBNaX8Ph",6,0.41,0.537,98427,0.404,0,"A#",0.239,-6.851,"Minor",0.0279,141.845,"3/4",0.505
"World","John Fahey","Sligo River Blues","5U9mObciLrrnJC0hE84SIu",43,0.978,0.385,185400,0.269,0.911,"B",0.124,-13.268,"Major",0.0356,80.027,"4/4",0.41
"Classical","Michael Haydn","Notturno in G Major, MH 189: I. Allegro brillante","1BnBJPqaCWTpGBYRIfV47T",32,0.956,0.429,421333,0.116,0.787,"G",0.343,-19.447,"Major",0.0419,134.891,"4/4",0.425
"Reggaeton","Arcangel","Dios Te Bendiga","5O5sFOBXPPaBZKfXfII32v",29,0.498,0.645,162507,0.811,0,"E",0.1,-4.478,"Minor",0.258,101.932,"4/4",0.605
"Children’s Music","Jay Prince","BLESSED NOW","51ZD7quSCBdlmDJaYeqVtU",52,0.0143,0.751,158680,0.69,0,"F",0.134,-7.387,"Minor",0.0302,120.005,"4/4",0.409
"Children’s Music","Two Door Cinema Club","Bad Decisions","7AXxufpUTufkNE8uXL3ZRr",47,0.0494,0.62,297787,0.678,0.0123,"A#",0.134,-9.111,"Major",0.0353,105.99,"4/4",0.391
"Soul","Jeff Floyd","I Found Love (On A Lonely Highway)","0k7kfdefyPCDVHtHzgaq6t",39,0.0406,0.794,453533,0.688,0.000187,"G",0.271,-7.282,"Major",0.0447,102.088,"4/4",0.567
"Soundtrack","Hans Zimmer","Homecoming","2GPlEILJTsH86Z7PWrs4Vl",29,0.926,0.0622,291227,0.0546,0.884,"F",0.0962,-22.789,"Minor",0.0499,61.896,"4/4",0.0333
"Opera","Giuseppe Verdi","Aida : ""Gloria all'Egitto""","1qFUW7M1FXEKU5g5tqIZH3",23,0.967,0.274,307587,0.0935,0.687,"D#",0.137,-22.908,"Major",0.0383,121.632,"4/4",0.118
"Blues","Red","Breathe Into Me","5BrxQCdse2b424hlurCvGz",58,0.000997,0.32,214373,0.91,0,"A",0.16,-5.321,"Major",0.114,165.943,"4/4",0.22
"Folk","Mark Diamond","Hwy 18","0fTUuAokFoQUxzyokMrrtH",54,0.885,0.485,232500,0.228,3.65e-05,"A",0.112,-11.23,"Major",0.0292,135.866,"4/4",0.125
"Country","Miranda Lambert","Pushin' Time","3UiTRnMtgKxuL9uZJWj0IO",48,0.869,0.503,213587,0.179,2.21e-05,"A#",0.11,-13.064,"Major",0.0323,77.756,"1/4",0.321
"Indie","The Aces","Stuck (Album Version)","5qOAIBSLC62Fq5QsTz7f73",47,0.000147,0.72,245612,0.712,0.00716,"F#",0.149,-4.716,"Minor",0.0378,125.02,"4/4",0.62
"Indie","The Japanese House","Saw You In A Dream","0U3u0HdRQjD8mAMYBak4Ok",62,0.0729,0.605,208280,0.446,0,"E",0.149,-8.244,"Major",0.028,94.044,"4/4",0.685
"R&B","Meghan Trainor","Like I'm Gonna Lose You (feat. John Legend)","3aD8cLO0ZZTLoHwF4pTu8d",62,0.429,0.574,222107,0.528,0,"C",0.247,-7.224,"Major",0.035,71.997,"4/4",0.464
"R&B","Joss Stone","Super Duper Love","30yn7KuCLbXGCXxjsB0C8K",58,0.0207,0.69,260013,0.767,0,"B",0.131,-3.411,"Minor",0.14,187.993,"4/4",0.668
"Rock","Queen","Radio Ga Ga - Remastered","1HmzAZUvhQLhLo2z3ocpZI",72,0.197,0.743,348227,0.524,0.00013,"F",0.204,-7.627,"Major",0.0362,112.329,"4/4",0.644
"Soul","Alicia Keys","Kill Your Mama","3Rj8i71NMi2Bp6rxKbPBQn",35,0.9,0.749,160800,0.407,1.2e-06,"A",0.15,-6.792,"Minor",0.0622,92.023,"4/4",0.306
"Electronic","Trampa","Middle Fingers","3ZTUCY38W5cjfCH2mRlUgF",32,0.00935,0.537,225103,0.978,0.424,"A#",0.112,-1.075,"Minor",0.168,144.968,"4/4",0.173
"Classical","Johann Sebastian Bach","Suite No.3 in D, BWV 1068: Air on the G string","3m4dVSxNb0c1vZlidiptNY",34,0.984,0.106,228000,0.0808,0.832,"D",0.107,-26.212,"Major",0.0431,88.518,"4/4",0.131
"Electronic","Everything But The Girl","Five Fathoms - 2015 Remaster","3QqSj9klKP68tNkRQunFGy",26,0.0402,0.733,383840,0.725,0.0477,"A",0.0416,-7.669,"Minor",0.063,122,"4/4",0.942
"Electronic","Flying Lotus","GNG BNG","3ikwXw561IEOzPikYP1j0y",34,0.0452,0.699,218867,0.938,0.878,"G",0.111,-3.853,"Major",0.153,96.887,"4/4",0.514
"Reggaeton","Lito y Polaco","Andamos Prestau","5UmiG5RKR9cNo1Q8BCh9mO",26,0.527,0.706,296853,0.619,0,"A",0.0791,-5.895,"Minor",0.32,93.966,"4/4",0.794
"Blues","The Internet","Stay the Night","0JADBJ42q1ab92VOULBh9V",55,0.755,0.746,261640,0.422,0.117,"A",0.104,-11.769,"Minor",0.0352,93.002,"4/4",0.604
"Blues","Kemba","Deadass","1ZZaZVYMURipAsSqa3sG57",59,0.416,0.677,139760,0.457,0,"A",0.0896,-9.42,"Minor",0.24,79.152,"4/4",0.861
"Dance","Big Time Rush","City Is Ours","2UI9qShtz4xwB4BvzVAAiM",50,0.0791,0.519,192520,0.898,0,"B",0.204,-3.954,"Major",0.137,122.953,"4/4",0.587
"Children’s Music","Avenged Sevenfold","God Hates Us","031uTUhyy6xmDJqmeWJBi9",56,0.000321,0.453,319187,0.959,0.14,"C",0.132,-6.121,"Minor",0.119,139.997,"4/4",0.204
"World","Ablaye Cissoko","Sira","3XqLLVsFM2EyoPdsmQwlro",26,0.971,0.39,459867,0.121,0.254,"G",0.217,-16.754,"Minor",0.0363,80.851,"4/4",0.39
"Reggaeton","Casper Magico","Te Perdi","3M68h0oFZOA3TMWTtvVas1",50,0.242,0.562,356235,0.699,0,"G",0.234,-1.764,"Minor",0.08,81.904,"4/4",0.23
"Opera","Giacomo Puccini","Puccini: La bohème, Act 1: ""O soave fanciulla"" (Rodolfo, Mimì)","6PZ4VOQLEJF7bS4XAKuq50",19,0.842,0.168,248360,0.0831,8.65e-05,"C",0.128,-21.856,"Major",0.0416,78.827,"4/4",0.0569
"Ska","Reel Big Fish","Big Fuckin' Star","5LFIXXAD5ixgqY7GQom1Jc",12,0.0796,0.511,192427,0.56,0.00441,"D",0.096,-11.188,"Major",0.0887,120.89,"4/4",0.71
"Reggae","Alborosie","Carry On (feat. Sandy Smith)","3gcI0rSLgqCM7HnmhK3YbD",45,0.0161,0.767,220800,0.746,0,"B",0.348,-4.327,"Minor",0.196,82.98,"4/4",0.66
"Children’s Music","The Black Keys","Little Black Submarines","1PXsUXSM3LF2XNSkmIldPb",65,0.161,0.365,251267,0.466,6.68e-06,"D",0.106,-7.514,"Major",0.0418,95.163,"4/4",0.487
"Anime","Cautious Clay","Crowned","0APOlpsf4rpxgwMfeDoc7Q",48,0.123,0.816,186000,0.554,0.000489,"B",0.138,-5.472,"Minor",0.0359,130.019,"4/4",0.946
"Reggaeton","Menor Menor","Rola Cola","4yVjbsy7cG389LhFWZkrnq",28,0.0577,0.87,210462,0.572,0,"D",0.141,-7.158,"Major",0.1,130.006,"4/4",0.634
"Soundtrack","John Williams","Introducing Colin","4kwclHRtcMJLza1W39BSMB",43,0.971,0.229,109173,0.0396,0.784,"D",0.122,-25.33,"Major",0.035,79.006,"4/4",0.0794
"Folk","Van Morrison","Worried Blues / Rollin And Tumblin","08ofZkFlCJRr1gVmL9ELUW",46,0.563,0.596,382118,0.437,0.0251,"F",0.366,-10.579,"Minor",0.0699,119.65,"4/4",0.545
"Indie","Summer Salt","Tidal Waves","0REpdMWarGMJjEdkNj5krA",52,0.352,0.542,247064,0.523,0.121,"C",0.366,-6.848,"Major",0.026,75.057,"4/4",0.456
"Electronic","Jamiroquai","Dr Buzz","5Ic5QeBGzZO8wXm8JGSG31",45,0.00601,0.758,361827,0.705,0.122,"C#",0.0751,-6.098,"Major",0.0356,110.015,"4/4",0.879
"Reggae","Aer","(If You Want) Trees","37lM4pUg5nR76qOhCIBtYY",36,0.0629,0.857,236139,0.691,0,"A#",0.0565,-6.092,"Minor",0.182,89.995,"4/4",0.737
"Anime","Alice In Chains","Nutshell","2JuasWPUodaUxf5nwNpciQ",67,0.37,0.384,259200,0.562,0.267,"D#",0.0775,-10.059,"Minor",0.0296,136.094,"3/4",0.159
"Indie","Washed Out","It All Feels Right","0Z7S8ity4SYlkzbJpejd1v",55,0.000304,0.316,245880,0.748,0.0139,"D",0.608,-8.187,"Major",0.0413,79.337,"4/4",0.256
"Dance","Tori Kelly","Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack","6t4frXoNH8khq172Rn7c1e",54,0.022,0.618,241360,0.833,1.45e-05,"C#",0.153,-4.137,"Major",0.0891,127.094,"4/4",0.531
"Folk","Car Seat Headrest","My Boy (Twin Fantasy)","3z3BsIVe0RHu7m6J1KZxg1",54,0.0881,0.568,172920,0.308,0.038,"A",0.128,-9.856,"Major",0.0329,115.078,"4/4",0.357
"Ska","Los Rude Boys","Policías No","0jsWf3xpmt15ocOg3hy54S",34,0.0459,0.611,164107,0.98,3.22e-05,"A#",0.191,-0.651,"Major",0.0557,100.031,"4/4",0.783
"Folk","Big Thief","Watering","7zuTa3BBkprZbH5upY48J8",46,0.199,0.633,202067,0.421,0.0266,"G",0.115,-9.349,"Minor",0.0292,105.801,"4/4",0.206
"Classical","Erik Satie","Satie: 6 Gnossiennes: No. 1, Lent","5lkRXJtHWDpNGeXU1D8fe8",37,0.995,0.403,207107,0.00265,0.902,"A#",0.0922,-26.961,"Minor",0.0731,129.942,"4/4",0.0517
"Soul","Chaka Khan","Papillon (aka Hot Butterfly)","45fclN1U2QlQ5CLTvZVMZC",39,0.315,0.524,247667,0.566,3.29e-05,"A",0.112,-8.024,"Major",0.0351,91.456,"4/4",0.429
"Alternative","Panteon Rococo","Vendedora de Caricias","4jikVslCvDrDysc3p4tFHM",65,0.0879,0.936,225173,0.675,0,"F#",0.0854,-6.076,"Minor",0.0475,125.024,"4/4",0.902
"Reggaeton","White Noise & D-Anel","Como Lo Hacias","1K69em2xnUXYCOwBZJVJ3P",27,0.637,0.739,217720,0.586,0,"B",0.165,-6.853,"Minor",0.0326,132.041,"4/4",0.562
"Folk","Bahamas","Whole Wide World","3e5eR2DBoHD2qR4HN3YmTv",62,0.598,0.731,155240,0.447,0.000279,"F",0.116,-9.038,"Major",0.0386,108.838,"4/4",0.595
"Soul","24hrs","Integrity (feat. Ty Dolla $ign)","1Fb97GaL2JxW6da8FC1Wed",45,0.038,0.845,180713,0.327,0,"C",0.138,-9.277,"Major",0.16,140.067,"4/4",0.128
"Soundtrack","Bill Conti","Decision","5ebIlNZp0yUF8S6ksyPWpw",28,0.773,0.559,202173,0.241,0.908,"B",0.0886,-21.985,"Minor",0.0359,168.708,"4/4",0.853
"Hip-Hop","A$AP Ferg","Let It Go","0jYgfSncMwfefAUpUMcM5X",53,0.247,0.785,282640,0.778,0,"A",0.652,-6.003,"Minor",0.165,119.976,"4/4",0.769
"Reggaeton","El Alfa","Llego el Moreno","5VMg1UvquJtANDhn42p2ML",45,0.316,0.882,213373,0.833,0.0558,"C#",0.19,-3.611,"Major",0.104,117.991,"4/4",0.322
"Anime","The Wombats","Pink Lemonade","7dFERLugNJZUgtX1V3KA4b",49,0.00406,0.56,226107,0.956,1.55e-06,"C",0.358,-4.366,"Major",0.0776,143.993,"4/4",0.821
"Dance","OneRepublic","Good Life","6OtCIsQZ64Vs1EbzztvAv4",69,0.0929,0.636,253307,0.699,0,"F#",0.115,-7.687,"Major",0.0551,94.966,"4/4",0.637
"Electronic","Stavroz","Should've Brought an Umbrella","6MDdQPkqN2K9xOyccN6Oj9",45,0.503,0.881,435042,0.317,0.886,"D",0.126,-12.18,"Minor",0.0456,115.992,"4/4",0.0999
"Hip-Hop","Futuristic","Talk (feat. Tech N9ne & Devvon Terrell)","1WlHGGR5uYKdR6GDkUnaYC",52,0.471,0.677,260774,0.603,0,"A",0.0927,-8.813,"Major",0.269,160.029,"4/4",0.244
"Reggae","Skarra Mucci","Movie Star (feat. Delroy Wilson)","6rqMyNVT4iknYreicLpbZh",38,0.238,0.68,257413,0.77,0,"C",0.315,-3.906,"Minor",0.21,90.814,"4/4",0.809
"Soul","PLAZA","All Mine","2cLOhJv1hQQRLBf3eVJOHV",52,0.0928,0.716,234871,0.342,0.00129,"A",0.11,-7.9,"Minor",0.0461,79.001,"4/4",0.372
"Soul","Sade","By Your Side (Neptunes Remix) - Remastered","6yblx7MCDcnvw7J6E1hZLl",37,0.0843,0.765,239093,0.564,0.00417,"G#",0.0649,-7.92,"Minor",0.0685,82,"4/4",0.869
"Blues","The Goo Goo Dolls","Black Balloon","5zmaypMaWb21FUGBxbw8hT",59,0.057,0.339,249533,0.625,0.000102,"C#",0.229,-8.57,"Major",0.028,104.68,"4/4",0.334
"World","Elevation Worship","Hold on to Me","6U5HBxyn6hSI7yYIB1OPND",42,0.0281,0.428,322053,0.583,4.06e-06,"F",0.971,-6.594,"Major",0.0323,140.658,"4/4",0.174
"Pop","No Doubt","Underneath It All - Acoustic Live - German Radio","5imMBAW7spQjapwJeZ0z3u",58,0.838,0.665,226867,0.253,0,"E",0.168,-7.326,"Major",0.0505,142.252,"4/4",0.477
"R&B","Eric Bellinger","KING","7CVefnEymqiLjeOzsRNLcm",50,0.305,0.4,161114,0.695,0,"C#",0.545,-4.653,"Major",0.237,159.016,"4/4",0.358
"Anime","Barenaked Ladies","Brian Wilson","2Eky0Rjbrv0YmNy3wrMtSM",52,0.365,0.633,287773,0.701,5.16e-06,"F",0.179,-11.86,"Major",0.0398,153.109,"4/4",0.88
"Anime","The Strokes","12:51","6Yu1OL8I0D4vjOzYdsXYGK",57,0.312,0.452,153133,0.889,0.8,"E",0.558,-3.838,"Major",0.0379,145.056,"4/4",0.591
"R&B","Leikeli47","Post That","20Befu2qTvZv19YMJinWL2",52,3.97e-05,0.782,175000,0.708,0.118,"G",0.0785,-5.367,"Major",0.118,135.019,"4/4",0.797
"Electronic","Zeds Dead","Symphony","1qJWrMVT9q26icroEXtSdF",46,0.281,0.498,231987,0.724,6.75e-06,"A",0.157,-5.142,"Minor",0.0892,145.908,"4/4",0.384
"Soundtrack","Javier Navarrete","Bags","05GWS1qBOvrVlFUrq021Pz",6,0.156,0.179,44853,0.416,0.908,"F",0.118,-17.298,"Major",0.0416,85.324,"5/4",0.0918
"Opera","Richard Wagner","Tristan und Isolde, WWV 90 / Act 2: ""O sink hernieder, Nacht der Liebe"" - Live","5gMBnnlvT5RHSdp9vCQaa7",2,0.983,0.0988,615893,0.0903,0.1,"G#",0.0775,-20.943,"Major",0.0422,82.697,"4/4",0.0288
"Soul","Kyle Dion","Spend It","4ays2oXTG2Alb4RsBJ97CB",51,0.0389,0.711,173841,0.768,7.76e-05,"C#",0.139,-4.132,"Major",0.0965,136.018,"4/4",0.693
"Opera","Giacomo Meyerbeer","L'Africaine: ""Mi batte il cor - O paradiso"" - Remastered","5YkU8v19dP9HUBvaCJjNte",5,0.98,0.288,221120,0.137,1.7e-06,"F#",0.144,-12.271,"Major",0.0405,75.251,"4/4",0.064
"Hip-Hop","Tobi Lou","Knock Knock","0bZjzk8JuPyWVRCkkmow3Q",48,0.428,0.9,184320,0.572,4.44e-06,"B",0.223,-8.862,"Major",0.177,124.971,"4/4",0.477
