"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Children’s Music","All That Remains","For You","3ktjSD56hFRXC3LjbHXAH1",47,0.0454,0.465,256280,0.85,0,"C#",0.125,-2.325,"Major",0.0351,92.037,"4/4",0.397
"R&B","Frank Ocean","Pretty Sweet","17yrCsl1Ai6CZLBmGj6d6p",61,0.258,0.201,158478,0.724,0.0281,"C",0.296,-6.744,"Major",0.0499,154.395,"4/4",0.167
"Children’s Music","COIN","Growing Pains","6B3VHoemogRyAp6VokPNKF",61,0.0523,0.626,211533,0.946,0,"C#",0.149,-4.644,"Minor",0.0779,103.004,"4/4",0.679
"Jazz","Etta James","My Heart Cries - Single Version","3Yub8LUvhAvIyguaW3lUNs",36,0.904,0.593,156840,0.465,0.00146,"G",0.255,-6.966,"Major",0.0251,103.047,"3/4",0.524
"Blues","System Of A Down","Hypnotize","6oO7WMjD6kEvCITLbVj0mu",68,0.0303,0.274,189440,0.92,0.000412,"F#",0.115,-4.096,"Major",0.0489,153.986,"4/4",0.0397
"Movie","Randy Newman","The Piston Cup","2LwbqMBDHVgePOlAsYkJpY",33,0.902,0.296,112387,0.203,0.915,"E",0.178,-12.019,"Major",0.0418,115.409,"4/4",0.165
"Pop","Ed Sheeran","Photograph","1HNkqx9Ahdgi1Ixy2xkKkL",86,0.607,0.614,258987,0.379,0.000464,"E",0.0986,-10.48,"Major",0.0476,107.989,"4/4",0.201
"Reggaeton","Papi Wilo","Intro ""Persiguiendo un Sueño""","1eA6b6v60Z0yFSZk0W13e5",28,0.203,0.573,231970,0.809,0,"F",0.391,-2.827,"Minor",0.318,88.827,"4/4",0.34
"Country","Rob Baird","Mercy Me","1pkWEZ5Ss6LjBNUlmzuvhC",39,0.00547,0.389,227000,0.688,0.057,"F",0.062,-7.534,"Major",0.0295,87.925,"4/4",0.457
"Anime","The Story So Far","Upside Down","4ZiAnGIZFFUybp0NZXIYEG",58,0.00336,0.531,231349,0.768,2.71e-06,"C#",0.163,-5.64,"Major",0.0287,105.974,"4/4",0.329
"Anime","DREAMERS","Painkiller","15BsrefgYpMgu1ZCIr8EJw",59,0.00298,0.583,202627,0.926,0.00101,"C",0.121,-3.296,"Major",0.0318,99.988,"4/4",0.2
"Soundtrack","Clint Mansell","At Eternity's Gate","5J38FrtTetqXAPoTw6kW0t",28,0.979,0.122,220270,0.122,0.929,"A",0.111,-19.186,"Minor",0.0363,83.911,"4/4",0.0301
"Children’s Music","Saba","World In My Hands","3ToO9EBuxj9gOgA5ZWbzJU",53,0.0495,0.816,230625,0.691,0,"C#",0.083,-4.772,"Minor",0.158,136.057,"4/4",0.403
"Movie","Riders In The Sky","Mr. Sincere (State Fair Burnout)","2qHuEyLSSy0CZNSfEZqC1j",1,0.785,0.575,88493,0.326,0,"B",0.957,-26.616,"Minor",0.93,117.387,"4/4",0.578
"Jazz","Lyre Le Temps","Rob the Banker","460QFOL6vL0JZdxjxRsun5",40,0.0192,0.734,184593,0.863,0,"C#",0.11,-4.485,"Major",0.194,117.95,"4/4",0.9
"Movie","Audra McDonald","Old Maid","3Ywzh2dE8KpVgfVpVRh4jd",10,0.968,0.554,206947,0.269,6.14e-05,"B",0.104,-9.893,"Minor",0.0655,131.076,"4/4",0.391
"R&B","Tink","Afterparty - Mixtape","3zHzwJhKzZoNh5sN3cndTW",42,0.265,0.778,176597,0.795,0.271,"C",0.0683,-7.452,"Major",0.0521,112.012,"4/4",0.759
"Reggaeton","Los Eleven","La Calle Me Llama","4eomMTk5n6wSj1RI85tdqc",26,0.459,0.706,263467,0.558,0,"F#",0.249,-9.35,"Minor",0.28,123.94,"4/4",0.562
"Dance","Olivia Newton-John","Hopelessly Devoted To You - From “Grease” Soundtrack","6isWFX5ZUvZykT2JYCqfKH",53,0.256,0.289,185027,0.457,0.00308,"B",0.148,-7.493,"Minor",0.0309,73.929,"4/4",0.409
"World","Shane & Shane","I'm Yours (Nothing But the Blood)","3JqxQYNV2UxjH2UgOXxy4E",27,0.0207,0.446,282783,0.409,2.84e-06,"B",0.0946,-9.34,"Major",0.0322,116.086,"4/4",0.236
"Rock","12 Stones","Anthem For The Underdog","6FFwt1ea9hJ4MfMQLywahm",57,0.000651,0.2,184427,0.863,0,"F",0.339,-3.424,"Major",0.0626,93.977,"3/4",0.468
"Dance","Kelly Rowland","Kelly","6z3i2GmNY6hfeD8ntbMlbx",63,0.0284,0.583,181733,0.633,0,"F#",0.0697,-8.034,"Minor",0.34,131.981,"4/4",0.501
"Rap","The Script","Hall of Fame","1X1DWw2pcNZ8zSub3uhlNz",73,0.0653,0.421,202533,0.873,0,"A#",0.123,-4.343,"Major",0.0565,84.803,"4/4",0.63
"Dance","Zara Larsson","Lush Life","1rIKgCH4H52lrvDcz50hS8",80,0.133,0.694,201122,0.712,0,"G",0.211,-3.923,"Minor",0.046,98.022,"4/4",0.799
"R&B","Cassie","Me & U","7k6IzwMGpxnRghE7YosnXT",73,0.352,0.803,192213,0.454,0,"G#",0.0655,-4.802,"Minor",0.0294,99.99,"4/4",0.739
"Pop","Justin Bieber","One Time","6eDApnV9Jdb1nYahOlbbUh",66,0.0808,0.707,215867,0.833,4.42e-05,"C#",0.0778,-2.553,"Minor",0.0359,145.997,"4/4",0.734
"Dance","Clean Bandit","Rather Be (feat. Jess Glynne)","3s4U7OHV7gnj42VV72eSZ6",73,0.162,0.799,227833,0.586,2.03e-06,"B",0.193,-6.735,"Major",0.0377,120.97,"4/4",0.549
"World","Hillsong UNITED","Océanos (Donde Mis Pies Pueden Fallar)","6nK1x5xWT3x1N1gzhSB7gw",42,0.406,0.283,259053,0.48,0,"D",0.0932,-7.662,"Major",0.0301,124.689,"4/4",0.159
"Comedy","Jim Jefferies","Women's Rights / Father's Day","2QwlMZqAsYqqS6g8demKDa",36,0.955,0.56,369662,0.794,0,"B",0.881,-7.371,"Major",0.901,94.973,"3/4",0.434
"Soundtrack","Justin Hurwitz","Chicken On A Stick","2qbnvdykSYOvwdcLAIrjsZ",28,0.889,0.333,98653,0.136,0.668,"C#",0.108,-21.483,"Minor",0.045,100.916,"4/4",0.334
"World","planetboom","Run To You","60DfHyPptzD1klv1DKlVgV",41,0.597,0.306,276492,0.424,0,"F",0.127,-7.608,"Minor",0.0331,135.864,"4/4",0.233
"Rock","Tom Walker","How Can You Sleep at Night?","2GqmEB1nvaeimGCPiTxiWY",60,0.147,0.446,216212,0.708,0,"C#",0.094,-8.38,"Minor",0.0693,155.418,"3/4",0.317
"Reggaeton","Jon Z","0.Sentimientos","7huBdrRj06NhJZFxKsqAYh",39,0.157,0.927,189283,0.646,0,"G",0.11,-7.209,"Major",0.219,108.012,"4/4",0.458
"Comedy","Michael Ian Black","Marriage Advice","4muDMoYeoK4ezkKouvAfDZ",23,0.81,0.54,209133,0.665,0,"F#",0.641,-13.259,"Major",0.964,77.144,"4/4",0.346
"Pop","Bryce Vine","Bella (feat. Emma Zander)","5m4DjkPaGvrcHGT5h8oNCM",63,0.286,0.756,199654,0.58,5.31e-06,"A",0.133,-4.8,"Minor",0.0375,124.127,"4/4",0.402
"Ska","Toots & The Maytals","Country Roads - Live","3jvemYK8J6Gkuz9a42BpI6",30,0.607,0.486,412867,0.736,0.00647,"C",0.543,-4.118,"Major",0.129,88.716,"4/4",0.751
"R&B","August Alsina","Benediction","43gTSFgE8mtVmj1Z9bcUim",47,0.00455,0.624,295493,0.669,0,"A#",0.136,-5.623,"Major",0.152,145.523,"4/4",0.372
"Folk","Death Cab for Cutie","No Room In Frame","7DkTneByAopqOjXFG6XlZK",50,0.196,0.642,245280,0.721,0.474,"E",0.0926,-9.765,"Major",0.0434,124.997,"4/4",0.438
"Rap","Baby Bash","Light Up Light Up","2U6sE7z0YeIfLbPfciNDLO",53,0.467,0.666,247440,0.468,0,"C",0.25,-9.231,"Major",0.22,150.011,"4/4",0.379
"Blues","Kyle Dion","Hold on to Me","1PCawYuyiURCUeFks8fkh7",53,0.835,0.326,267860,0.395,0.000113,"B",0.0903,-6.399,"Major",0.0342,94.664,"4/4",0.393
"Dance","Austin Mahone","Send It (feat. Rich Homie Quan)","6cpjHSaH0xK3Lz6FqUniHm",65,0.186,0.737,181003,0.585,0,"F",0.115,-6.252,"Major",0.0975,147.064,"4/4",0.693
"Indie","Vacation Manor","A Toast and a Spirit","3vTG7B4eu8jsrSQGuxYygG",62,0.0234,0.628,210653,0.797,3.57e-06,"E",0.112,-6.103,"Major",0.0371,128.025,"4/4",0.497
"Hip-Hop","IshDARR","Mucho Mango","4dT1155sbuWZduYj0bgwKo",58,0.378,0.634,172394,0.695,0,"D#",0.415,-8.615,"Minor",0.17,147.649,"3/4",0.377
"Alternative","Toro y Moi","Miss Me (feat. ABRA)","2e2ODYnQs9b5WHzAfx7fmz",55,0.569,0.659,180907,0.454,0.000106,"C",0.131,-9.562,"Minor",0.0844,130.038,"4/4",0.227
"R&B","Lucas Coly","Stick With You","5LN7nWlZCbZTBnskfFKY9z",45,0.431,0.805,161496,0.608,0,"B",0.181,-8.632,"Minor",0.3,95.262,"4/4",0.73
"Rock","Bee Gees","Too Much Heaven","0oaZmCfI71eezWKoTbPX2x",64,0.436,0.505,296000,0.433,9.87e-05,"F#",0.743,-12.997,"Major",0.0589,165.818,"4/4",0.361
"Country","Chris Young","Tomorrow","1qjl8UJtWTHrk4SFpwftSN",64,0.56,0.441,220173,0.644,0,"B",0.109,-5.774,"Major",0.0363,141.733,"4/4",0.349
"Anime","DREAMERS","Wolves (You Got Me)","2NrCdk8AjZdTC50O5Efa6C",53,0.0232,0.493,222266,0.979,0.000938,"B",0.281,-3.316,"Minor",0.0577,144.032,"4/4",0.494
"Folk","Noah And The Whale","2 Atoms In A Molecule","1V7mHn6zEEUpgysBYxiW9r",44,0.461,0.633,124627,0.68,0.000108,"E",0.225,-9.748,"Major",0.086,145.043,"4/4",0.538
"Rock","Crossfade","Cold","6ZxrUCaynLgKSUudACOTwj",68,6.06e-05,0.451,194227,0.815,0,"D",0.27,-5.55,"Minor",0.0368,147.974,"4/4",0.618
"Alternative","Vicente Garcia","Dulcito e Coco","7Li9u5C7CNLvqOqhrhZEML",60,0.83,0.788,189067,0.434,3.62e-06,"F",0.0999,-7.815,"Minor",0.0302,93.003,"4/4",0.585
"Reggaeton","Secreto ""El Famoso Biberon""","Tu Me Haces Falta","2HL2cm1xheNWgJJ6vQF5QI",26,0.258,0.688,217200,0.621,0,"A",0.296,-4.914,"Minor",0.0492,81.031,"4/4",0.54
"Reggae","Ocean Alley","Sleepwalking","0ptcbrYxVowjPqyPDXBXAF",43,0.0014,0.429,266940,0.933,1.66e-05,"E",0.107,-4.584,"Minor",0.064,123.82,"4/4",0.433
"Folk","Deerhunter","What Happens to People?","1hmSATuFIvmaJN4OKfbAU0",53,0.496,0.597,256201,0.737,0.35,"B",0.282,-7.274,"Minor",0.0321,129.939,"4/4",0.721
"Children’s Music","The Front Bottoms","Lonely Eyes","6xV8Ko71oo0RPQFrL2ZpUf",54,0.0396,0.526,181735,0.822,0,"A",0.34,-5.135,"Major",0.0374,105.001,"4/4",0.515
"Reggae","Slightly Stoopid","Mind on Your Music","3hDAQRrGNWWRh29muI1bH1",29,0.0991,0.764,136867,0.739,0,"F#",0.181,-6.032,"Minor",0.0614,93.808,"4/4",0.969
"Hip-Hop","Jeezy","I Luv It","7qFxSPDUDMQNGBqTvK4aEj",57,0.00105,0.64,240613,0.783,0,"D",0.384,-6.575,"Major",0.0372,90.998,"4/4",0.17
"Alternative","Car Seat Headrest","Destroyed By Hippie Powers","5xy3350chgFfFcdTET4xz3",51,0.0106,0.534,303573,0.663,0.0184,"A",0.0708,-5.679,"Major",0.0395,104.927,"4/4",0.315
"Jazz","Zoot Sims","Emaline","4NFanHPIcu0ME27Be3Oe5e",44,0.93,0.624,350507,0.162,0.742,"G#",0.114,-16.972,"Major",0.0376,93.14,"4/4",0.266
"Classical","Béla Bartók","For Children Vol. 1, Sz. 42: No. 3 Quasi adagio","2b12Hb86ANOA56DvXXHao6",48,0.996,0.578,56907,0.00624,0.932,"E",0.066,-34.408,"Minor",0.0767,62.465,"4/4",0.544
"Reggae","The Green","That's the Way","6VVg1xq0d3IppNbr9uYdFP",25,0.0414,0.645,291080,0.493,0,"G",0.108,-8.787,"Major",0.0377,120.001,"4/4",0.243
"World","Dean Evenson","Throat Chakra - Clear Truth","5qZ49gWEQwnEXOdrbld3IT",42,0.95,0.464,466520,0.136,0.931,"C",0.0994,-19.945,"Major",0.0347,119.957,"4/4",0.0768
"Anime","Knuckle Puck","Untitled","7j04glqh2SY6Es6jiQEhgf",49,0.00935,0.266,471660,0.887,0.28,"F#",0.178,-5.742,"Major",0.0348,135.014,"4/4",0.215
"Ska","Less Than Jake","Gainesville Rock City","715BWutkWTksYf1pHAUYGp",43,0.00436,0.452,187600,0.968,0.000401,"A",0.286,-3.827,"Major",0.105,103.846,"4/4",0.508
"Country","Sam Grow","The Blame","4lQ43hvYRrdgTVcztyHXDm",40,0.594,0.499,190267,0.493,0,"C#",0.133,-6.573,"Major",0.0357,139.732,"4/4",0.139
"Movie","Jean Piat","Cette lettre fut lue plusieurs fois","2M57KF5lFszYmvk4asDqXG",0,0.78,0.566,310440,0.178,0,"A",0.298,-22.368,"Minor",0.916,186.45,"3/4",0.662
"Dance","OneRepublic","What You Wanted","21fq2CKL93mfnYHItpitxg",48,0.00243,0.554,241107,0.85,0.172,"C",0.108,-7.428,"Major",0.0401,120.011,"4/4",0.244
"Movie","Randy Newman","Birmingham - Remastered","5ZF3YU3oOEe7QsnJxz4CQV",32,0.829,0.468,166360,0.34,0.00545,"E",0.25,-12.484,"Major",0.0287,106.362,"4/4",0.315
"Rap","Breaking Benjamin","I Will Not Bow","2yXyz4NLTZx9CLdXfLTp5E",71,0.000192,0.543,216733,0.952,7.8e-06,"G#",0.38,-3.65,"Major",0.0668,107.942,"4/4",0.591
"Jazz","Joscho Stephan","Blues for Stochelo","2ekfzRwLFWDis4G34Kkfx9",31,0.792,0.658,233560,0.623,0.809,"A",0.151,-7.861,"Minor",0.0498,107.012,"4/4",0.656
"R&B","Kota the Friend","Chicago Diner","1rpQJ5vH0wjL8EtSA7ZITQ",59,0.577,0.843,176000,0.559,2.35e-05,"F#",0.105,-7.876,"Major",0.0592,133.02,"4/4",0.42
"Anime","Citizen","In the Middle Of It All","23ImZO2UEsDFttkbS5R0rG",50,0.00367,0.595,256998,0.699,7.46e-05,"C#",0.368,-5.113,"Major",0.025,92.496,"4/4",0.481
"World","Jonathan David Helser","Love Song","3QwXbynJ58Pnlxg7pENsLW",26,0.128,0.581,344747,0.709,6e-04,"A#",0.0715,-8.795,"Major",0.0309,101.952,"4/4",0.502
"Comedy","Greg Giraldo","Sleepy Rasta / Y As In Jello","3mDEJ7TppYCHtHBmlMXbxo",23,0.7,0.572,272133,0.928,0,"F#",0.913,-7.759,"Major",0.938,128.981,"5/4",0.199
"Folk","All The Luck In The World","High Beams","1FSHlT8QrA7YXx8o9xkXbd",53,0.0295,0.336,212881,0.43,0.0259,"D",0.135,-10.684,"Major",0.0331,140.321,"4/4",0.0983
"Rock","AJR","Pitchfork Kids","1ZzehTXQaSjL0okOGJBVPB",53,0.0111,0.424,212760,0.778,1.92e-06,"B",0.281,-4.041,"Minor",0.0433,82.072,"4/4",0.122
"Rap","Bad Meets Evil","Echo","3ko0QVFzy4DdhuqTbMIeJZ",55,0.227,0.551,295067,0.852,9.84e-06,"G",0.276,-3.446,"Major",0.161,147.001,"4/4",0.436
"Ska","John Holt","Wild Fire","78kVjYNet5cjgLHKAOzoVq",22,0.00441,0.615,279667,0.598,0,"G",0.0763,-7.538,"Major",0.0841,79.404,"4/4",0.544
"Folk","The Postal Service","We Will Become Silhouettes - Remastered","73PZEtzDf4KVI2s2s2bDh2",51,0.0682,0.611,300547,0.561,0.0928,"D",0.12,-8.33,"Major",0.0324,155.01,"4/4",0.134
"Hip-Hop","Kota the Friend","Smile","40rLQPqZXJ0nSIwOZJ8608",53,0.764,0.828,160179,0.394,0,"A",0.109,-9.837,"Major",0.1,107.927,"4/4",0.476
"Dance","Broken Bells","After the Disco","1MmDfBzGsWKXb0rQfTyvOy",54,0.00226,0.729,219293,0.74,0.0305,"A",0.13,-5.444,"Major",0.0258,115.984,"4/4",0.966
"Alternative","In Flames","Only for the Weak","03zYFtluA21jFWQVPMbUYO",64,2.32e-06,0.458,295227,0.909,0.758,"C",0.283,-4.414,"Minor",0.0446,105.007,"4/4",0.49
"Rock","Dierks Bentley","Say You Do","2sE61ZmvYH8wiOx5jygkHH",57,0.122,0.477,219360,0.737,0.00167,"D#",0.105,-8.166,"Major",0.0345,147.959,"4/4",0.468
"Soul","Fantasia","When I Met You","3rcawAZAKd8Ryi30fSHclr",47,0.433,0.497,273467,0.617,0,"F#",0.164,-7.362,"Major",0.0771,79.609,"4/4",0.355
"Rap","Tay-K","Murder She Wrote","1mZbEtVS7C2EqiSsN7m3ie",57,0.156,0.712,126344,0.726,0,"G#",0.292,-7.987,"Major",0.273,146.766,"4/4",0.771
"Soul","LEISURE","Tied Up","5gQbAyvNJMGoyAGOcwXI6x",20,0.175,0.807,185173,0.594,0.0591,"A",0.32,-7.945,"Major",0.0295,130.086,"4/4",0.83
"Anime","American Authors","Oh, What A Life","0ImkGucv1ID5EkuhslttfD",48,0.0309,0.557,219493,0.613,2.02e-06,"D",0.126,-5.681,"Major",0.029,117.839,"3/4",0.372
"Pop","Nelly Furtado","Say It Right - Main","5AtFypwxB2ShXSxNj12dEd",56,0.0488,0.871,223080,0.873,0.000747,"C#",0.0532,-6.234,"Major",0.13,116.945,"4/4",0.813
"Rap","Jason Derulo","The Other Side","5FljCWR0cys07PQ9277GTz",59,0.0525,0.561,226987,0.836,0,"A",0.136,-3.939,"Major",0.1,127.923,"4/4",0.517
"World","Shane & Shane","Look to the Son","7KQGTGAmRipmNrCz14TWI5",33,0.118,0.507,279388,0.781,1.83e-05,"C",0.0848,-8.573,"Major",0.0418,121.988,"4/4",0.438
"Dance","Chris Brown","Beautiful People","4bxI9ChxEjVVqtFZmWRrR4",52,0.065,0.632,226400,0.795,0.00621,"F",0.0842,-5.373,"Minor",0.0733,127.926,"4/4",0.589
"Blues","ELHAE","Wicked (feat. O.T. Genasis)","4QHUyr7JdOfRnGsrhoVUDa",47,0.184,0.889,225814,0.335,0,"G",0.402,-11.87,"Major",0.715,134.968,"4/4",0.208
"R&B","Smino","PIZANO","4cptnUQG5upQxFUPcrZMdU",52,0.0975,0.68,195371,0.504,0,"A#",0.104,-8.411,"Major",0.302,79.969,"4/4",0.529
"Soul","Leon Bridges","Georgia to Texas","7JSixgF6zx9HroDMRnjn7p",54,0.609,0.742,249120,0.454,0.034,"G#",0.1,-8.195,"Minor",0.0352,121.128,"4/4",0.367
"Dance","Ryn Weaver","OctaHate","7JVfDagtyWy9bYsaf37H9K",52,0.593,0.617,204307,0.672,1.31e-05,"F#",0.106,-6.274,"Major",0.0603,79.979,"4/4",0.361
"Reggae","Lutan Fyah","One Dice","2NeXSM3MDZV2BhkfNffI7q",32,0.162,0.614,201483,0.636,0,"D",0.113,-5.307,"Minor",0.141,75.495,"4/4",0.682
"Movie","Emmanuel Moire","Promis - Radio Edit","4n7i4E6Ke7aRv0iYmJkiXY",12,0.00135,0.654,190267,0.688,3.5e-05,"G",0.0881,-7.623,"Major",0.0289,124.992,"4/4",0.674
"World","Hillsong en Español","No Hay Otro Nombre - Live","5EcTHBNB5GUHh66dExVIGC",42,0.00615,0.356,439480,0.613,4.41e-06,"G",0.11,-6.866,"Major",0.0324,148.042,"4/4",0.0465
"Ska","The Impossibles","Widowmaker","4gjRPjfuKPApfM85UJ6K13",13,0.0324,0.599,127267,0.62,0,"A",0.196,-5.373,"Major",0.0463,101.27,"4/4",0.37
"Comedy","Ibrahim Salem","Báginas","3S3qhJjW7stnbKpHoMXmfm",24,0.881,0.564,324242,0.512,0,"A",0.663,-12.488,"Major",0.902,82.105,"3/4",0.516
"Dance","Victorious Cast","You Don't Know Me","6mSL6E1oxowyr3qknFAHTm",47,0.0784,0.497,173760,0.973,8.09e-06,"G",0.0946,-2.949,"Major",0.462,166.829,"4/4",0.212
"Reggaeton","Jowell & Randy","Que Tu Quieres","7MiDc0vsiLNcZ5dcLlA3ue",64,0.0159,0.709,251510,0.855,0,"A",0.0768,-5.928,"Major",0.127,92.985,"4/4",0.784
"Classical","Buckethead","We Are One","5ah58t3vDu5w2Efus0ebjx",38,0.00613,0.534,241187,0.922,0.616,"C",0.374,-4.696,"Major",0.239,139.911,"4/4",0.143
"Opera","Richard Wagner","Die Walküre - Erster Tag des Bühnenfestspiels ""Der Ring des Nibelungen"" / Dritter Aufzug: Der Augen leuchtendes Paar","4zeLiwlnfPKUBlbDKFquSJ",5,0.971,0.0694,490733,0.0104,0.252,"C",0.081,-34.401,"Major",0.0466,76.723,"3/4",0.0351
"Movie","Randy Newman","If This Track Could Talk","2MTnUoYbMFMEKTRnDPyu7m",16,0.832,0.142,152720,0.247,0.961,"D#",0.287,-11.766,"Major",0.0353,101.44,"4/4",0.0581
"Dance","Keyshia Cole","Fallin' Out","1Tn0b93GeEZ1wDDRpT6WhM",46,0.12,0.455,266960,0.634,0,"B",0.89,-3.755,"Minor",0.0466,197.714,"3/4",0.41
"Hip-Hop","French Montana","Unforgettable - Latin Remix","4zii9cq9ZgxYJFnaxM3Tul",59,0.0714,0.749,214000,0.784,0.00102,"G#",0.101,-5.271,"Minor",0.171,97.985,"4/4",0.655
"Reggae","Easy Star All-Stars","Beat It (feat. Michael Rose)","6ZcsZ7iNQ6S4t1UIV8AyRA",28,0.00807,0.724,324227,0.683,0.00363,"D#",0.0994,-6.774,"Minor",0.0292,114.97,"4/4",0.796
"Reggaeton","Almighty","Loko","2b0YQdsXpqp7F8GdgqDX9Q",33,0.252,0.726,150118,0.772,0,"D",0.318,-3.994,"Major",0.307,143.777,"4/4",0.447
"Pop","J. Cole","Trouble","4pqiLICe0uTHb9WfY02ek9",60,0.174,0.74,258400,0.474,8.31e-06,"B",0.153,-8.708,"Minor",0.0622,107.454,"4/4",0.0818
"Ska","Propagandhi","Bullshit Politicians","2zNduPecZgAZSoKqXtAzHF",25,0.00272,0.236,93400,0.99,1.33e-05,"A",0.265,-3.977,"Major",0.175,180.489,"4/4",0.288
"World","Tortoise","I Set My Face to the Hillside","0Jb4ZNkcOLkl98RHt5H0pq",40,0.168,0.568,368533,0.33,0.546,"F",0.807,-16.029,"Minor",0.0265,106.142,"5/4",0.297
"Comedy","John Caparulo","Caplets: September 2017","02VT72YPAdcYCakB23DHmT",12,0.953,0.616,815543,0.502,0,"F#",0.241,-7.7,"Major",0.798,141.525,"4/4",0.564
"Jazz","Joe Sample","Spellbound","2Oggvf3cUeo7upatVJZYps",31,0.0499,0.62,269773,0.573,0.864,"C",0.0675,-14.692,"Major",0.034,101.525,"4/4",0.766
"Electronic","Joe Goddard","Music Is The Answer","4Gyx7Nq6WySuaY6aE8aT8t",62,0.0701,0.665,298579,0.651,0.000784,"G",0.273,-10.668,"Minor",0.0311,115.047,"4/4",0.433
"Comedy","Andi Smith","Worst Boss Ever","6Q9RYhS0vPQcVuZRuERASC",22,0.812,0.549,39131,0.521,0,"F#",0.763,-13.758,"Major",0.891,130.423,"5/4",0.435
"Indie","José González","Crosses","0ByKWq0hsuYriK5avSMJ5r",53,0.905,0.667,162920,0.372,0.0241,"B",0.102,-9.944,"Minor",0.0296,134.607,"4/4",0.317
"Opera","Richard Wagner","Tristan und Isolde / Act 3: Prelude - Extract","7phCVajvtHaRkmzONjhTxT",11,0.967,0.143,76213,0.0243,0.946,"F",0.212,-30.097,"Minor",0.0385,140.184,"3/4",0.0345
"Soul","The Supremes","You Keep Me Hangin' On","4a01ClusxuZiloOK5UgLUn",60,0.284,0.682,163280,0.612,0,"G#",0.0783,-7.004,"Minor",0.0381,127.647,"4/4",0.845
"Reggaeton","El Alfa","La Ñapa","6g3nXe5uFs9C4WTxoKS475",37,0.235,0.858,208067,0.94,0.322,"C#",0.0931,-1.288,"Major",0.0767,116.984,"4/4",0.255
"Anime","Lolo Zouaï","Jade (feat. Blood Orange)","6HMJztEGXVZgkPICDvH2yx",56,0.57,0.594,166493,0.321,0.00171,"G",0.245,-8.876,"Major",0.116,159.941,"4/4",0.109
"Country","Joe Diffie","Bigger Than the Beatles","1pJKAxSNxqM8R653BL8oiH",47,0.182,0.716,235440,0.84,0,"G",0.0413,-6.21,"Major",0.0325,119.631,"4/4",0.635
"Rock","Dirty Heads","Vacation","7cdy4PbCdDZZNjyxoZyE0c",67,0.0431,0.739,209142,0.754,0,"G#",0.0999,-5.034,"Major",0.035,150.017,"4/4",0.793
"Blues","Nao","Fool to Love","0uII79GWhvmTIvruhfIXlf",55,0.265,0.542,206160,0.558,0,"B",0.117,-6.654,"Minor",0.262,94.11,"4/4",0.758
"Pop","One Direction","She's Not Afraid","6HvGBgyevPFMrU3KPSHeRV",61,0.00908,0.486,190720,0.918,0,"G#",0.171,-4.002,"Major",0.126,167.635,"4/4",0.849
"Jazz","Enrico Pieranunzi","Come Rose Dai Muri","16EJtLHY51K46GULZjrSUc",39,0.907,0.391,422782,0.257,0.902,"C#",0.698,-21.843,"Minor",0.0342,109.899,"4/4",0.267
"Electronic","Riot Ten","Applesauce","25Cm9Kqr32ywEzsLFmPJaS",28,0.000591,0.251,187060,0.738,0.835,"A#",0.117,-9.016,"Minor",0.0529,145.022,"4/4",0.462
"Ska","Against Me!","How Low - Live","67mEbCqHYlumT4q1wgeJvI",17,0.0469,0.479,242947,0.952,0,"B",0.949,-4.388,"Minor",0.14,118.721,"3/4",0.197
"Folk","Firefall","Just Remember I Love You","4mxaH9MLP8VN8vXX46y3Jd",53,0.0578,0.543,216413,0.759,2.26e-06,"C",0.977,-8.792,"Major",0.028,116.005,"4/4",0.697
"Soul","Carla Thomas","Will You Love Me Tomorrow","2VGtb4ecniIFgNDwN4l5sk",0,0.166,0.731,183000,0.388,0.00764,"A",0.07,-10.977,"Minor",0.0302,109.404,"4/4",0.839
"Ska","Reel Big Fish","Everything Sucks - Live","2s1Sgz32w3bKOYaQpoKufY",22,0.154,0.6,217720,0.897,1.4e-06,"F",0.706,-5.373,"Major",0.106,99.562,"4/4",0.809
"Rock","Freddie Mercury","Living On My Own","2fRCatGWX9AFqc4VIER4Zu",56,0.000234,0.655,218267,0.687,2.38e-05,"A",0.0869,-11.789,"Minor",0.0337,123.923,"4/4",0.411
"Anime","My Darkest Days","Casual Sex","4akbPW1whJ6VDvXYeTA3vX",55,0.0108,0.669,193573,0.916,0,"B",0.652,-4.228,"Minor",0.0488,116.06,"4/4",0.862
"Dance","Andy Grammer","Honey, I'm Good.","4MflGTO2ZTcSQ12bWcyRgI",70,0.0324,0.752,199263,0.775,0,"A",0.351,-7.289,"Major",0.0546,122.014,"4/4",0.595
"Soundtrack","Jeremy Soule","Death or Sovngarde","2MsJZoon1bDM3KC9RaoZxu",45,0.65,0.247,180483,0.502,0.925,"F",0.122,-10.38,"Minor",0.0332,74.922,"5/4",0.177
"R&B","Jason Derulo","Can You Feel The Love Tonight/Nants' Ingonyama - From ""The Lion King""","7gs2duQMGhBFCKuL5CWNHy",50,0.549,0.453,229627,0.384,0,"C",0.105,-9.074,"Major",0.0368,77.052,"4/4",0.51
"Anime","The Vaccines","If You Wanna","0KNVDEeZWXZPIYKqJeRRpX",65,3.03e-05,0.352,174013,0.866,2.92e-05,"D",0.295,-3.274,"Major",0.0392,165.209,"4/4",0.544
