"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Indie","Declan J Donovan","Numb","0YKWtV75cdYk04eYRJhIMq",53,0.106,0.605,211762,0.667,0,"C",0.178,-5.445,"Major",0.0279,134.999,"4/4",0.26
"Reggae","Shaggy","Sugarcane","3tizoN5b5Pc03cCC76wsQC",24,0.022,0.539,206141,0.923,2.8e-06,"C#",0.0347,-1.1,"Major",0.206,78.184,"4/4",0.962
"Pop","Drake","Under Ground Kings","1D9XLqQp2YYiOxrr5KLb8K",62,5.2e-05,0.487,212613,0.712,0,"G#",0.198,-7.323,"Major",0.27,156.209,"4/4",0.397
"Classical","Wolfgang Amadeus Mozart","Symphony No. 40 in G Minor, K. 550: Allegro molto","5DwyDMwWvSK47ARNox9hBO",31,0.988,0.356,422413,0.311,0.848,"G",0.182,-14.225,"Minor",0.0372,116.517,"4/4",0.259
"Soul","DROELOE","Only Be Me - Duskus Remix","7nlSk1vKt1OsVazcPZCiVj",48,0.751,0.863,219318,0.679,0.524,"D#",0.725,-6.15,"Minor",0.069,132.021,"4/4",0.799
"Electronic","Dirt Monkey","Warning","61mDP9WFbhr4fKz7JpQjyY",37,0.0188,0.595,294000,0.944,0.91,"F",0.0844,-4.546,"Minor",0.0904,160.087,"4/4",0.254
"Folk","Bright Eyes","First Day Of My Life","5OiaAaIMYlCZONyDBxqk4G",71,0.915,0.468,188800,0.201,8.28e-05,"E",0.0952,-17.024,"Major",0.0388,94.422,"4/4",0.383
"Rock","Panic! At The Disco","Always","5VL7pScLlKe4MbB8EAivgA",61,0.665,0.408,153653,0.499,0,"A",0.11,-7.651,"Major",0.0323,88.968,"4/4",0.554
"Indie","Elder Island","I Fold You","26lF5mVfDEctMHJFxbvPtc",58,0.732,0.683,282442,0.297,0.0452,"F#",0.113,-13.391,"Minor",0.0437,123.998,"4/4",0.0923
"Jazz","Wax Tailor","Worldwide","49qYnzXtKbRcJTtM64Iwh7",47,0.448,0.683,153225,0.771,0.00223,"F",0.247,-6.599,"Minor",0.157,94.019,"4/4",0.69
"Electronic","Keys N Krates","Save Me (feat. Katy B) - Naderi Remix","1TDDnDWZaerAD0DeLBJ6Gd",31,0.0412,0.616,195094,0.626,0.454,"B",0.0979,-7.838,"Minor",0.0521,149.962,"4/4",0.152
"Electronic","Jean-Michel Jarre","THE OPENING - movement 8","41EPxvNnhHX1TgiW8BmqtW",21,0.0533,0.344,256246,0.748,0.82,"D",0.15,-7.605,"Major",0.0316,194.988,"3/4",0.147
"Rock","Parks, Squares and Alleys","We're Not Just Friends","0CyRloqqjpeKEAd3cO6J6z",55,0.502,0.655,187820,0.653,0.75,"E",0.0781,-7.488,"Major",0.0278,114.995,"4/4",0.732
"Blues","Thousand Foot Krutch","Lifeline","333nLXIkj5thGuWvIymETt",53,7.54e-05,0.523,218454,0.834,0,"F",0.4,-5.133,"Major",0.0366,135.974,"4/4",0.559
"Blues","Son Volt","Windfall - 2015 Remastered","52iyhfd6jgU2wYB8QIYs6t",52,0.385,0.389,179520,0.586,1.85e-06,"A",0.0959,-8.211,"Major",0.0313,133.637,"4/4",0.526
"Opera","Richard Wagner","Götterdämmerung, WWV 86D, Prologue: Vorspiel","2tqpGVikpyctXRMaLMa2Qb",16,0.894,0.175,139293,0.0225,0.906,"B",0.14,-24.92,"Major",0.0343,65.203,"3/4",0.0287
"Alternative","Drowning Pool","Tear Away","3ENHpbTuY72FukZbwGP6bc",62,0.00055,0.611,254200,0.648,0.0028,"C",0.0846,-4.579,"Major",0.0441,132.983,"4/4",0.457
"Electronic","Baauer","One Touch (feat. AlunaGeorge and Rae Sremmurd)","6JEWDRfYmn51nfA7SUiN7u",57,0.0309,0.733,215000,0.547,0,"F#",0.0882,-7.79,"Minor",0.0776,96.056,"4/4",0.268
"Opera","Adolphe Adam","Giselle: Act II: Lever du soleil et arrivee de la cour (Sunrise and the Arrival of the Court)","2sERVoTuQG14MKze0PuLZd",9,0.727,0.144,241960,0.00683,0.016,"F",0.1,-24.858,"Major",0.0372,63.023,"4/4",0.0398
"Alternative","The Goo Goo Dolls","Let Love In","5wZ7v858f3VrSp5MfuxDeM",47,0.0148,0.531,300427,0.906,0.00523,"D",0.193,-3.227,"Major",0.0409,118.94,"4/4",0.148
"Pop","MARINA","Teen Idle","7HSZigV3SjVlKrCfz2iR28",59,0.242,0.571,254400,0.651,0,"F",0.0938,-6.26,"Major",0.0349,121.202,"4/4",0.374
"Ska","The Suicide Machines","Capitalist Suicide","04oAxQKJWVcNmWWOBGz7Na",28,0.00992,0.575,100347,0.982,2.42e-05,"F#",0.105,-3.058,"Major",0.0771,106.989,"4/4",0.885
"Blues","Tift Merritt","Traveling Alone","3e3g5fhOUw0TxHZ46Qn9uF",54,0.85,0.509,284960,0.31,0.000268,"D",0.102,-11.033,"Major",0.0404,80.529,"4/4",0.227
"Jazz","Jerry Vale","Just Say I Love Her (Dicitencello Vuie)","3N0bNnLuIKWGk9klxxUdwz",44,0.907,0.236,238600,0.161,0.000295,"G",0.128,-14.479,"Minor",0.0323,89.578,"4/4",0.162
"World","Gipsy Kings","Oy","4c46NMedkmTtkMJuVyXV2C",20,0.437,0.675,289373,0.903,1.48e-05,"F#",0.146,-8.255,"Minor",0.0365,117.449,"4/4",0.793
"Pop","MadeinTYO","Ned Flanders (feat. A$AP Ferg)","2EUNZfjPToKZIahK0WMLKd",76,0.0254,0.936,161013,0.495,0,"C#",0.087,-6.062,"Major",0.229,139.951,"4/4",0.299
"Comedy","Leopoldo Fernández","Orosisidio","0k4CaMgjDLHV904I710Ens",18,0.98,0.66,961840,0.473,0.00509,"B",0.334,-9.675,"Minor",0.897,90.539,"4/4",0.693
"Children’s Music","Dr. Dog","The Breeze","2NVaKeIAUZwN5tXnn12EMi",61,0.76,0.611,239093,0.538,2.68e-05,"A",0.612,-7.74,"Major",0.0343,90.124,"4/4",0.319
"Dance","John De Sohn","Forever Young","0o9bHFc8Lt5tZFvTjNZTNf",72,0.179,0.651,167912,0.617,0,"G#",0.113,-6.077,"Major",0.0309,121.977,"4/4",0.591
"World","Jason Upton","Mountain to Valley","4f01YssEopYUrYIO6YZmjZ",36,0.367,0.589,365400,0.287,0.00027,"C",0.0853,-10.708,"Major",0.0308,124.996,"3/4",0.0949
"Blues","Angel Olsen","Fly On Your Wall","7baqevYFvsevqje1Pdmjcy",56,0.109,0.415,218320,0.397,9.6e-05,"F",0.106,-6.284,"Major",0.0262,61.42,"4/4",0.366
"Ska","Five Iron Frenzy","Someone Else's Problem","35EZU7OFK1xoslVTtBAbCv",20,0.0228,0.768,196346,0.744,3.59e-06,"G#",0.0853,-3.857,"Major",0.0281,89.951,"4/4",0.961
"World","Eluvium","Radio Ballet","1FGqLBTiJzXzJrgwdRjMn2",36,0.945,0.311,192213,0.488,0.883,"F#",0.122,-9.589,"Major",0.0432,112.297,"4/4",0.236
"Country","Chase Rice","Do It Like This","18ibIii1zC45oFZdSzSKpr",45,0.01,0.522,215200,0.941,0,"C#",0.0818,-4.484,"Major",0.0543,168.027,"4/4",0.564
"Reggae","Dread Mar I","Sufro","75bwj3ACshbfJEmayBKl7S",52,0.283,0.682,201980,0.546,4.44e-06,"A",0.0496,-4.869,"Major",0.044,167.849,"4/4",0.867
"Comedy","Christopher Titus","Dad","7tlHUyHWjvrYhaX9rALN5y",23,0.763,0.595,188560,0.715,0,"C#",0.669,-16.334,"Major",0.952,79.045,"4/4",0.187
"Movie","Dorothée","Les neiges de l'Himalaya - Live","2P9JsUIKyga3FOxj0ZOg3Z",4,0.338,0.471,212653,0.913,5.13e-05,"F",0.664,-2.767,"Major",0.0343,131.266,"4/4",0.713
"Anime","Lecrae","Tell The World","1BrsLmGAIGzivYYLGZwuVd",48,0.429,0.685,216726,0.86,0,"F#",0.778,-4.71,"Major",0.181,129.994,"4/4",0.378
"Comedy","Lewis Black","George Bush","4KsR8fzPCPUjvWo6U4ExTf",16,0.993,0.586,195347,0.162,0.0877,"A#",0.396,-19.462,"Minor",0.948,78.332,"4/4",0.63
"Comedy","Tom Papa","Whole Foods vs. Costco","78LblAd8UBW9GUg9L0Xeld",21,0.773,0.505,201233,0.8,0,"F",0.688,-14.198,"Minor",0.95,86.967,"4/4",0.241
"Comedy","Andrew Dice Clay","Frozen Food - Live At Dangerfield's/1989","6iOsYeSvX6bWu1Ad0gx90a",13,0.802,0.647,69200,0.41,0,"C#",0.9,-19.923,"Major",0.889,54.705,"4/4",0.284
"Anime","System Of A Down","Toxicity","0snQkGI5qnAmohLE7jTsTn",78,0.000264,0.413,218933,0.873,0.0025,"G#",0.204,-4.151,"Major",0.0535,116.681,"3/4",0.481
"Opera","Giacomo Puccini","Turandot, Act III: Nessun dorma! (arr. M. Patterson)","3l0jQXWSfXgOB881mcOuit",2,0.967,0.069,216227,0.0402,0.948,"D",0.0508,-21.918,"Major",0.0419,77.001,"3/4",0.0343
"Hip-Hop","Roy Woods","Take Time (feat. 24Hrs)","7ulQ51iAbfUjbEifA3AybH",59,0.122,0.811,203763,0.507,5.64e-06,"E",0.106,-8.636,"Minor",0.0538,104.026,"4/4",0.159
"Comedy","Steve Byrne","Different Kinds of Women","5MUoU5GuJrrTqu1wmHNmZe",16,0.885,0.55,169792,0.941,2.12e-06,"F#",0.72,-11.167,"Minor",0.938,88.165,"4/4",0.167
"Indie","HONNE","Warm on a Cold Night","5pJPgy2jGvvNUNfHPvG3Zp",53,0.185,0.342,261595,0.609,0.00052,"G#",0.0799,-5.68,"Major",0.0943,82.989,"4/4",0.401
"Hip-Hop","Joyner Lucas","Stranger Things","34I0nBvoE0ZXmqbKiJ5BWS",75,0.443,0.867,219733,0.663,0,"A#",0.117,-5.838,"Minor",0.178,121.978,"4/4",0.481
"Rap","Night Lovell","RIP Trust","6oMCEAO4CYW1uVAXTY36X6",59,0.67,0.793,165231,0.625,4.75e-05,"A",0.218,-6.726,"Major",0.072,130.047,"4/4",0.181
"Folk","Damien Jurado","Kola","6ntcJV1JvSdWaHXxFsPDon",44,0.969,0.656,154787,0.0945,0.00445,"E",0.109,-16.02,"Major",0.048,124.146,"4/4",0.235
"Hip-Hop","Lil Pump","Stripper Name (feat. YG and 2 Chainz)","0lZk8fjx0u7hRwEgs7sOKW",70,0.22,0.938,182400,0.433,0,"C#",0.0856,-8.156,"Major",0.0478,99.988,"4/4",0.642
"Indie","Christian French","Done from the Start","0DpCrXFRwEYVl8dmlj4fzr",55,0.326,0.726,238743,0.524,0,"G",0.171,-4.257,"Major",0.104,95.028,"4/4",0.5
"Soul","Dusty Springfield","Wishin' And Hopin'","7yr4IstGuyLUIYYPUu9xQh",42,0.237,0.679,176400,0.38,0,"B",0.152,-10.035,"Major",0.0382,108.133,"4/4",0.728
"Dance","The Black Ghosts","Full Moon","3RrdOaOnAsLiJuPfTmFH6h",46,0.0112,0.57,231333,0.618,0.0429,"G",0.204,-8.229,"Major",0.0282,104.97,"4/4",0.593
"Pop","Kevin Gates","One Thing","6zvsh5ev7zJ8gz96bfBnZx",61,0.00892,0.733,199307,0.602,0,"C#",0.0691,-7.144,"Minor",0.28,140.006,"3/4",0.308
"Rock","Tom Petty","It's Good To Be King","1c0flvMImhKMuiZIc0VzEb",53,0.0143,0.523,310933,0.622,0.0065,"D",0.297,-6.632,"Major",0.0245,147.878,"4/4",0.446
"Classical","Eleni Karaindrou","The Weeping Meadow","4HzD8n7PyUr8gkGRj59hGv",35,0.965,0.227,236067,0.235,0.822,"E",0.126,-13.788,"Minor",0.0372,92.346,"4/4",0.174
"Jazz","Mario Biondi","Upside Down (Flor de Lis)","6rkJC0LAtiGi9xow5P6aLi",45,0.863,0.676,237014,0.512,6.06e-06,"E",0.136,-7.369,"Minor",0.0413,130.109,"4/4",0.476
"Folk","Sheryl Crow","Everyday Is A Winding Road","0t6DAi9KEiaWOtgTTXGhD2",52,0.0553,0.633,256000,0.675,2.67e-05,"F#",0.102,-8.163,"Major",0.041,112.955,"4/4",0.746
"Blues","Pearl Jam","Last Kiss","0QnONzv3TvHAWk294h6DaQ",71,0.363,0.622,195467,0.692,0.000158,"G",0.193,-6.97,"Major",0.0276,112.053,"4/4",0.774
"Children’s Music","Yerba Buena","Guajira (I Love U 2 Much)","6LuKwOlk7P0ZpR9L6c9b4y",39,0.0206,0.815,249720,0.748,0.000255,"B",0.092,-7.948,"Minor",0.117,104.057,"4/4",0.672
"Comedy","Andrew Dice Clay","The Osmonds - Live At Dangerfield's/1989","6ICO15x60YUecFTl6BfaCk",13,0.813,0.492,264160,0.496,0,"F#",0.836,-15.643,"Major",0.847,87.049,"4/4",0.357
"Rock","Sick Puppies","Riptide","2s2nAHl0uelukXWMozMraH",53,0.00169,0.505,191373,0.757,0,"C",0.337,-5.443,"Major",0.0829,83.212,"4/4",0.556
"World","Corey Voss","Praise the King - Live","66lAvCIEmTbifQFzq4hzL7",42,0.13,0.327,295573,0.813,1.23e-06,"C",0.208,-5.321,"Major",0.0396,156.085,"4/4",0.285
"Country","Kane Brown","Used to Love You Sober","6V3wTb4VVDWRw3YEDgc6Py",63,0.0405,0.525,181680,0.674,0,"C#",0.339,-6.053,"Major",0.0282,147.978,"4/4",0.431
"Soul","Sampha","Indecision","2Na8392Pga9z5SQHDq7OgI",46,0.907,0.608,268350,0.346,7.07e-05,"G#",0.118,-11.092,"Minor",0.0298,134.043,"4/4",0.365
"Jazz","Amp Fiddler","Return of the Ghetto Fly","6XuOInlZKq9fp1Kaafl5yk",42,0.0166,0.773,230769,0.504,0.184,"G",0.0863,-10.374,"Major",0.0651,103.993,"4/4",0.856
"World","Stars Of The Lid","Austin Texas Mental Hospital, Pt. 2","4vmsHQznrm160oNT5QJxkC",29,0.879,0.116,738827,0.089,0.918,"E",0.19,-21.845,"Major",0.041,76.357,"5/4",0.0312
"Soul","Shoffy","pushin","6ol7YrdVQHbJQw2kSeHcAo",43,0.67,0.784,172119,0.472,0.00273,"C",0.108,-8.564,"Major",0.0284,117.994,"4/4",0.613
"Jazz","Ajmw","beach.","5LtZz2p1JE3HCnGwRVWSpG",35,0.396,0.694,182667,0.325,0.773,"C",0.328,-10.882,"Major",0.15,90.147,"4/4",0.705
"Comedy","Al Madrigal","Why? - Live","6q2Iv8Hsomw1oPeZ34R3wZ",14,0.85,0.64,106533,0.547,0,"C#",0.576,-11.689,"Major",0.851,59.875,"3/4",0.55
"Soundtrack","Howard Blake","Walking in the Air (From ""The Snowman"") [Arr. R. McFarlane]","4ijjtOMVO3jSlFqrFKZlSt",27,0.973,0.456,173693,0.117,0.86,"D",0.101,-25.009,"Minor",0.0446,111.128,"4/4",0.192
"Reggae","Matisyahu","Driftin'","7xPSIV3PWkye5n95H3FWb5",28,0.103,0.429,839293,0.585,0.0871,"D",0.286,-10.914,"Major",0.0905,75.498,"4/4",0.325
"Rap","G-Eazy","Rebel","0htTZnlk6okQ1HIq4EvFQ6",48,0.143,0.682,210129,0.911,0,"E",0.107,-5.404,"Minor",0.274,140.079,"4/4",0.547
"Indie","Greg Laswell","Comes And Goes (In Waves)","2KhS0LVOw9ralhfbcIi7vL",57,0.54,0.565,253547,0.698,0.0183,"C",0.124,-8.596,"Major",0.0295,120.013,"4/4",0.155
"Indie","EXES","Stay Still","3Vun8fAKvsfW270P3fHSE2",47,0.89,0.573,197684,0.27,1.49e-05,"C",0.181,-12.929,"Minor",0.0299,94.798,"4/4",0.266
"Comedy","Larry The Cable Guy","Bad Ventriloquist","2iUUqeqYaJ6WPQBKkAwx2R",24,0.794,0.603,249787,0.895,0,"F#",0.851,-7.952,"Minor",0.909,109.593,"4/4",0.253
"Children’s Music","The Pharcyde","Runnin'","0XgpiStoxq1IJncYlPrvZ5",65,0.0287,0.754,296267,0.785,0.00144,"A#",0.319,-8.178,"Minor",0.18,94.123,"4/4",0.821
"Jazz","Caro Emerald","Back It Up","5YAlAZZTcLq2DsHJFMNniq",44,0.189,0.905,232813,0.789,0.0129,"C",0.123,-6.104,"Major",0.14,107.972,"4/4",0.714
"Children’s Music","Dope","You Spin Me Round (Like A Record)","0Hxty2K8F2DrrCXQyQVpBo",61,0.000122,0.602,163667,0.876,7.16e-06,"B",0.108,-5.212,"Major",0.0442,128.563,"4/4",0.713
"Country","Carrie Underwood","What Can I Say","5ozPMxbdBvXJHc0yzW8ZSW",42,0.734,0.456,237627,0.662,0,"D#",0.11,-4.349,"Major",0.0334,139.978,"4/4",0.224
"Rap","DRAM","Gilligan","2frDm1v0SFNyeduw3gO632",53,0.029,0.875,207801,0.673,0,"C#",0.318,-7.74,"Major",0.21,148.01,"4/4",0.621
"Classical","Zakir Hussain","Babar - Feat. Detroit Symphony Orchestra","6BRbXfruMUC0sSPOtqKdiu",28,0.958,0.579,370947,0.472,0.885,"A",0.104,-15.192,"Major",0.0541,101.968,"3/4",0.308
"Classical","Anton Bruckner","Messe en mi mineur: Messe en mi mineur: Kyrie. Feierlich","7i4M47mTT8Gn5D6C3xiBBq",34,0.99,0.122,393707,0.0365,0.00171,"E",0.0959,-25.023,"Minor",0.0465,74.217,"4/4",0.0352
"Dance","Halsey","Alone (Feat. Big Sean & Stefflon Don)","3tbNT2X5tfMIVeUflYbZUZ",69,0.0164,0.445,207458,0.662,0,"D",0.219,-4.802,"Minor",0.181,200.04,"4/4",0.479
"Soundtrack","James Newton Howard","There Are Worse Games To Play/Deep In The Meadow/The Hunger Games Suite - From ""The Hunger Games: Mockingjay, Part 2"" Soundtrack","2hgmZiJQLjpzkkD93Nne8d",44,0.0544,0.0882,581827,0.212,0.779,"A",0.087,-18.431,"Minor",0.0376,84.621,"3/4",0.0404
"Movie","Chorus","Sri Manjunatha Suprabhatha","5tGbFsc9VbfuePGvmdxELF",0,0.794,0.498,1321880,0.589,0,"A#",0.122,-7.483,"Major",0.0947,78.922,"4/4",0.64
"Pop","Florida Georgia Line","Told You","7lR681gCdubcd1wWVsHq7Y",63,0.519,0.411,238453,0.721,0,"C",0.217,-4.561,"Major",0.0317,180.02,"3/4",0.548
"Soul","Tyrone Davis","Sure Wasn't Me","5lKxZ90QrEVKOZhLNtoKRP",39,0.0583,0.75,410400,0.467,1.95e-06,"E",0.0766,-8.55,"Minor",0.045,155.697,"4/4",0.61
"Pop","Chelsea Cutler","Cold Showers","59krMPfRgjLYmAkVA2gHl4",61,0.102,0.624,239160,0.459,0,"G#",0.117,-6.035,"Major",0.0321,119.048,"4/4",0.122
"R&B","Asiahn","NOLA","39vikHaG8113vnW53ZSYWs",60,0.541,0.449,188311,0.327,0,"E",0.116,-7.593,"Minor",0.0323,114.295,"4/4",0.0869
"Country","James McMurtry","We Can't Make It Here","5YxWVwME2nR2VkfVDJHXKH",39,0.62,0.425,426053,0.711,0.00205,"C",0.108,-7.557,"Major",0.0422,81.761,"4/4",0.441
"Blues","Dominic Fike","Socks","32KU85vllRfxfaV7ZNvHwT",54,0.573,0.729,131173,0.485,0,"G",0.32,-6.925,"Major",0.0363,119.999,"4/4",0.45
"Movie","Lea Salonga","Blurred Lines","50cXLDFXaK3YhEx868oB0w",11,0.771,0.61,258693,0.318,0,"A",0.686,-10.317,"Major",0.304,109.307,"4/4",0.544
"Anime","All That Remains","Two Weeks","0XT70Wk9pP8JZkmJhfntuL",61,0.00174,0.564,257347,0.941,6.42e-05,"A",0.242,-4.787,"Major",0.051,112.008,"4/4",0.542
"Anime","Helado Negro","Pais Nublado","3OMR15G2gi9PWqRmNNRF1I",48,0.827,0.591,272229,0.355,0.00305,"E",0.4,-13.182,"Minor",0.0424,135.818,"4/4",0.343
"Rap","J. Cole","Folgers Crystals","7mgVenws8AB44VPNGY56NQ",53,0.336,0.864,143027,0.759,0,"A#",0.137,-5.567,"Minor",0.317,109.966,"4/4",0.823
"Indie","Night Riots","Oh My Heart","0Tpc0c8WaTnbYsoWoJ06k2",52,3.61e-05,0.469,191522,0.894,0.535,"G#",0.512,-4.981,"Major",0.0508,162.981,"4/4",0.476
"Comedy","Pablo Francisco","Porno Star","4qMaCFrJvjjgw07QUEifY0",18,0.855,0.443,612160,0.972,0,"C#",0.693,-8.768,"Major",0.939,65.293,"4/4",0.11
"Jazz","DJ Jazzy Jeff","Hip Hop feat.Twone Gabz - Instrumental","1Q9WtjLnMCSsdVdKxAWtLy",34,0.0134,0.847,294547,0.49,0.806,"A",0.143,-7.174,"Major",0.377,181.436,"4/4",0.862
"Rock","Coal Chamber","Loco","34SVUs66rBnOqsCJl45Ek8",58,0.00178,0.497,254693,0.914,0.00105,"F#",0.258,-6.532,"Major",0.0601,133.738,"4/4",0.16
"Dance","David Guetta","Sun Goes Down (feat. MAGIC! & Sonny Wilson)","5CsyYayDiF6vU9qd6Gzfow",41,0.01,0.652,211867,0.922,0.0189,"C",0.366,-3.267,"Major",0.068,127.997,"4/4",0.695
"Soul","Pink Sweat$","Drama","7MYfE4SdQV783tCY5IDs9L",60,0.756,0.77,128333,0.19,0,"G#",0.0714,-9.423,"Major",0.0679,90.123,"4/4",0.918
"World","one sonic society","The Greatness Of Our God - Live","4a9KgAvoityidB2p09vI1D",37,0.0901,0.483,299867,0.549,1.12e-05,"G",0.0977,-9.625,"Major",0.0274,139.96,"4/4",0.189
"Country","Mudcrutch","Trailer","3O3kLFIBmXipS7cInXFv38",31,0.012,0.569,199000,0.616,1.28e-05,"G",0.128,-6.408,"Major",0.0274,127.862,"4/4",0.347
"R&B","Rihanna","Love On The Brain","2aksifNn5ph8igDOkPBA02",74,0.0717,0.509,224000,0.637,1.08e-05,"E",0.0789,-4.83,"Minor",0.0471,172.006,"3/4",0.378
"Indie","Canyon City","Be Still","3rRzWgGuywjiXtDoA0OwWK",49,0.752,0.465,230336,0.251,0,"C",0.195,-12.891,"Major",0.0359,148.644,"4/4",0.257
"Comedy","Brian Posehn","Balls","4gUIBretnAgajU7QKu5Z2i",18,0.935,0.524,350078,0.671,0,"C#",0.909,-11.569,"Major",0.954,83.406,"3/4",0.404
"Classical","Wolfgang Amadeus Mozart","Rondo Alla Turca","4k038uwzZINTcDz1ApzHJ8",45,0.993,0.555,206500,0.206,0.924,"D",0.113,-19.826,"Major",0.0453,132.863,"4/4",0.701
"Ska","The Cat Empire","The Lost Song","72fkIO8SD7tKZ9jiiF0Jyu",47,0.171,0.622,195800,0.525,0.00144,"D",0.0855,-9.854,"Minor",0.0392,78.446,"4/4",0.304
"Pop","Future","Mask Off","0VgkVdmE4gld66l8iyGjgx",82,0.0102,0.833,204600,0.434,0.0219,"D",0.165,-8.795,"Major",0.431,150.062,"4/4",0.281
"Classical","Andrea Bocelli","Cancion Desafinada - Radio Edit","40PrrU6l9yxMXK6HBTuVC9",38,0.782,0.494,223504,0.523,8.17e-06,"C",0.781,-7.536,"Minor",0.0485,78.161,"4/4",0.467
"World","Josh Baldwin","Door Keeper","2i0Q0nseGeEPR9uJ0ycTri",22,0.000134,0.452,346675,0.713,0.00056,"G",0.151,-5.744,"Major",0.031,113.992,"4/4",0.33
"R&B","Jaheim","Put That Woman First","3OQu3z3okKVmWxSXTTHak5",63,0.492,0.649,245773,0.536,0,"F",0.184,-8.804,"Minor",0.132,78.935,"4/4",0.513
"Classical","Johann Sebastian Bach","Violin Partita No. 1 in B Minor, BWV 1002: VII. Tempo di bourrée","3QUQEnZHhlYyxOuyLRju5b",22,0.994,0.502,209173,0.0614,0.74,"B",0.0939,-20.316,"Minor",0.0587,80.126,"4/4",0.514
"Blues","Masego","Girls That Dance","11gXs1fmRhR5Q6PxD3Lhr4",59,0.0694,0.72,205680,0.705,0,"C#",0.118,-7.686,"Major",0.436,109.649,"4/4",0.473
"Alternative","Chris Cornell","You Never Knew My Mind (Johnny Cash: Forever Words)","60I88ohoZFVzaWbsHFhJJA",53,0.274,0.407,296680,0.387,0,"F#",0.109,-9.14,"Major",0.0282,121.208,"3/4",0.284
"Soundtrack","Dan Romer","Lost Without Connection","4uTUDZx7Ni4vrh5JaWkcT6",35,0.964,0.628,119493,0.162,0.89,"C",0.0682,-19.974,"Minor",0.0364,120.022,"3/4",0.264
"Folk","Old & In The Way","Wild Horses","4xMmjrefx4NlEOHfGu3EQf",49,0.646,0.45,278533,0.313,0.24,"A",0.441,-15.786,"Major",0.0309,100.299,"4/4",0.547
"Comedy","Paul Mooney","The Power Of The Drum","5ZlgVt9ulnQBqs3M3eI4q5",18,0.62,0.564,63573,0.869,3.96e-05,"E",0.926,-12.395,"Major",0.81,80.277,"4/4",0.47
"Anime","Modest Mouse","Bukowski","27QCaXOhT6qY0NT6tv5IZ6",52,0.0839,0.622,254667,0.413,0.00235,"G#",0.131,-9.975,"Major",0.0457,130.166,"4/4",0.52
"Classical","Aaron Copland","Appalachian Spring: VI. Meno mosso","4RWDo1k9q68hfL1LKXvMhp",23,0.918,0.135,74400,0.0179,0.687,"G#",0.11,-34.134,"Major",0.0447,143.091,"3/4",0.0349
"Rap","YBN Nahmir","No Relations","0qnBCUQetFtzoXYbfwzZU7",61,0.205,0.924,134433,0.696,0,"G#",0.287,-10.231,"Minor",0.34,115.028,"4/4",0.726
"Anime","Black Kids","I'm Not Gonna Teach Your Boyfriend How to Dance with You","46BMGjAnLVVR1gZcayw93j",46,0.000343,0.478,217707,0.927,0,"C",0.359,-4.266,"Major",0.047,125.346,"4/4",0.775
"Comedy","Lewis Black","Small Pox","72QJKXuaKIymyVCwXxgbr1",19,0.843,0.695,119187,0.681,0,"F",0.703,-9.173,"Major",0.933,91.167,"3/4",0.335
"Classical","Wolfgang Amadeus Mozart","Sonate in c-moll: II. Adagio","1z1Vw9Y0X2fdREPX7eNWWl",20,0.986,0.258,430667,0.0269,0.933,"C",0.127,-36.457,"Minor",0.0364,68.631,"4/4",0.218
"Rap","Big Sean","Go Legend (& Metro Boomin)","3wAI7MIQtTgwcRmwchPZBc",67,0.0167,0.656,268947,0.564,1.39e-06,"C#",0.165,-8.925,"Minor",0.0883,150.014,"4/4",0.25
"Indie","Bleachers","You're Still a Mystery","2jjFo90fZtQrhPNrwRxN0C",47,0.275,0.569,264853,0.85,0.0057,"E",0.297,-6.699,"Major",0.0538,160.043,"4/4",0.792
"Anime","Raekwon","Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)","6SI4JD7iyQ0rrudhCNtMv0",63,0.219,0.683,253227,0.902,0.000761,"C#",0.226,-7.389,"Minor",0.291,90.447,"4/4",0.724
"Ska","Panteon Rococo","Inocente Pobre Amigo","6KpWUri1N9k4yC80UKizLC",43,0.0265,0.746,221000,0.961,0,"A",0.261,-3.436,"Major",0.204,111.972,"4/4",0.31
"Classical","John Adams","Short Ride in a Fast Machine","39lN1yTJ5gz5AGypvQcq5D",36,0.65,0.397,254400,0.59,0.747,"E",0.323,-14.264,"Minor",0.12,151.59,"3/4",0.148
"Reggaeton","Baby Rasta","Tengo Una Punto 40","2DbRTrbnI6hzn7ae1QDKhK",44,0.0628,0.775,157067,0.906,3.05e-06,"B",0.109,-6.704,"Minor",0.221,108.261,"4/4",0.425
"Dance","Steve Aoki","Lit (feat. Gucci Mane & T-Pain)","5mpB0pijBKXOZchl1aXeWg",53,0.0296,0.508,169730,0.803,0,"E",0.362,-5.161,"Major",0.366,159.895,"4/4",0.401
"Indie","LP","No Witness","0hJJeoT5Rmi5IF3ZhC7TIZ",57,0.136,0.59,208258,0.765,0,"F",0.0991,-6.012,"Major",0.036,78.519,"4/4",0.453
"Soundtrack","James Horner","Death of Titanic","6mnc7QmcSxAPOlx1kTNBUm",24,0.175,0.179,506400,0.262,0.838,"C#",0.118,-17.525,"Minor",0.0389,137.512,"4/4",0.0379
